City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Course Description
525,Hualmay,PE,2021-12-03 20:49:54,-11.0964,-77.6139,70.9,75,52,11.65,broken clouds
526,Chuy,UY,2021-12-03 20:49:55,-33.6971,-53.4616,67.32,72,76,10.69,broken clouds
527,Curanilahue,CL,2021-12-03 20:49:55,-37.4667,-73.35,63.12,43,0,9.95,clear sky
528,Rock Sound,BS,2021-12-03 20:49:56,24.9,-76.2,75.92,59,48,11.56,scattered clouds
529,Bowen,AU,2021-12-03 20:49:56,-20.0167,148.2333,77.22,81,5,8.5,clear sky
530,Wattegama,LK,2021-12-03 20:49:57,6.7989,81.4808,73.11,95,43,1.19,light rain
531,Kadoma,JP,2021-12-03 20:49:57,34.7333,135.5833,51.78,65,75,4.61,broken clouds
532,Magaria,NE,2021-12-03 20:49:57,12.9983,8.9099,74.93,19,38,7.25,scattered clouds
533,Opuwo,NA,2021-12-03 20:49:58,-18.0607,13.84,69.91,35,41,3.0,scattered clouds
534,Grindavik,IS,2021-12-03 20:49:58,63.8424,-22.4338,32.47,100,75,13.8,light shower snow
535,Mendoza,AR,2021-12-03 20:49:19,-32.8908,-68.8272,71.13,68,75,12.66,broken clouds
536,Inirida,CO,2021-12-03 20:49:59,3.8653,-67.9239,84.74,70,71,1.05,broken clouds
537,Phalaborwa,ZA,2021-12-03 20:49:59,-23.943,31.1411,76.28,77,100,15.08,overcast clouds
538,Talnakh,RU,2021-12-03 20:49:59,69.4865,88.3972,-23.8,98,100,11.23,overcast clouds
539,Laiyang,CN,2021-12-03 20:50:00,36.9758,120.7136,35.82,61,0,4.16,clear sky
540,Pipri,IN,2021-12-03 20:50:00,19.8,75.5333,69.6,53,91,4.47,overcast clouds
541,Santa Ana,US,2021-12-03 20:50:01,33.7456,-117.8678,75.42,66,1,1.01,haze
542,Chaiya,TH,2021-12-03 20:50:01,9.3862,99.1986,80.19,78,87,8.57,overcast clouds
543,Wundanyi,KE,2021-12-03 20:50:02,-3.4019,38.364,61.83,87,12,3.44,few clouds
544,Ippy,CF,2021-12-03 20:50:02,6.2679,21.2247,77.52,59,86,4.25,overcast clouds
545,Kununurra,AU,2021-12-03 20:50:03,-15.7667,128.7333,80.58,89,99,3.44,overcast clouds
546,Bastia,FR,2021-12-03 20:50:04,42.6667,9.3333,50.31,78,40,1.99,scattered clouds
547,Miraflores,MX,2021-12-03 20:50:04,19.2167,-98.8083,72.03,23,93,3.94,overcast clouds
548,San Felipe,VE,2021-12-03 20:50:05,10.3399,-68.7425,78.15,81,100,6.73,overcast clouds
549,Huarmey,PE,2021-12-03 20:50:05,-10.0681,-78.1522,71.74,74,29,12.33,scattered clouds
550,Male,MV,2021-12-03 20:50:06,4.1748,73.5089,82.35,83,75,8.05,broken clouds
551,Nanchang,CN,2021-12-03 20:50:07,28.6833,115.8833,49.15,44,89,0.31,overcast clouds
552,Kewanee,US,2021-12-03 20:50:07,41.2456,-89.9248,60.13,48,4,8.3,clear sky
553,Gold Coast,AU,2021-12-03 20:50:08,-28.0,153.4333,76.17,84,0,4.61,clear sky
554,Namangan,UZ,2021-12-03 20:50:08,40.9983,71.6726,43.25,52,100,2.3,mist
555,Waynesboro,US,2021-12-03 20:47:54,38.0685,-78.8895,63.54,31,1,8.05,clear sky
556,Husavik,IS,2021-12-03 20:50:09,66.0449,-17.3389,15.71,81,96,12.71,overcast clouds
557,Yeppoon,AU,2021-12-03 20:50:10,-23.1333,150.7333,78.58,74,77,11.56,broken clouds
558,Wamba,NG,2021-12-03 20:50:10,8.9333,8.6,77.65,25,50,4.14,scattered clouds
559,Serebryansk,KZ,2021-12-03 20:50:11,49.6925,83.2892,29.75,97,100,2.77,light snow
560,Nushki,PK,2021-12-03 20:50:11,29.5542,66.0215,57.88,27,0,7.43,clear sky
561,Angoram,PG,2021-12-03 20:50:12,-4.0625,144.0661,76.46,93,72,1.45,broken clouds
562,Loiza,PR,2021-12-03 20:50:12,18.4313,-65.8802,84.2,80,40,11.5,scattered clouds
563,Shulan,CN,2021-12-03 20:50:13,44.4167,126.95,4.77,95,30,0.45,scattered clouds
564,Vaitape,PF,2021-12-03 20:47:35,-16.5167,-151.75,81.66,70,27,19.06,scattered clouds
565,Jibuti,DJ,2021-12-03 20:50:14,11.5,42.5,74.62,67,0,14.74,clear sky
566,Goulburn,AU,2021-12-03 20:50:14,-34.75,149.7167,58.15,93,99,2.01,overcast clouds
567,Zhirnov,RU,2021-12-03 20:50:15,48.1709,41.1261,42.3,67,31,15.46,scattered clouds
568,Luancheng,CN,2021-12-03 20:50:15,37.8792,114.6517,37.56,36,0,2.44,clear sky
569,Cortes,ES,2021-12-03 20:50:15,41.9395,-1.4396,52.61,77,99,2.73,overcast clouds
570,Farah,AF,2021-12-03 20:50:16,32.5,62.5,55.54,21,35,5.26,scattered clouds
571,Nagato,JP,2021-12-03 20:50:17,34.3833,131.2,46.31,58,6,20.65,clear sky
572,Gardiner,US,2021-12-03 20:50:17,44.2301,-69.7753,34.02,48,1,3.0,clear sky
573,Sangar,RU,2021-12-03 20:50:18,63.9242,127.4739,-32.98,85,26,13.09,scattered clouds
574,Myitkyina,MM,2021-12-03 20:50:19,25.3833,97.4,60.42,79,100,1.66,overcast clouds
575,Japura,ID,2021-12-03 20:50:19,-0.3167,102.35,74.3,95,100,2.73,overcast clouds
576,Altamont,US,2021-12-03 20:50:20,42.2068,-121.7372,52.77,75,1,1.99,fog
577,Kongolo,CD,2021-12-03 20:50:20,-5.3833,27.0,72.77,82,55,1.21,broken clouds
578,Jinka,ET,2021-12-03 20:50:20,5.65,36.65,69.08,47,67,4.23,broken clouds
579,Iracoubo,GF,2021-12-03 20:50:21,5.4802,-53.2011,78.78,82,76,7.81,broken clouds
580,Tevaitoa,PF,2021-12-03 20:50:22,-16.7833,-151.5,81.57,69,50,20.42,scattered clouds
581,Buenos Aires,AR,2021-12-03 20:50:22,-34.6132,-58.3772,77.0,45,40,10.36,scattered clouds
582,Sorong,ID,2021-12-03 20:50:23,-0.8833,131.25,80.33,80,100,8.41,overcast clouds
583,Olga,RU,2021-12-03 20:50:23,43.7444,135.2892,18.97,54,97,5.14,overcast clouds
584,Grand-Couronne,FR,2021-12-03 20:50:24,49.3556,1.0065,52.43,93,90,6.91,mist
585,Eyl,SO,2021-12-03 20:50:24,7.9803,49.8164,76.96,63,2,15.26,clear sky
586,Port Said,EG,2021-12-03 20:50:25,31.2565,32.2841,66.18,68,20,3.44,few clouds
587,Saint-Georges,GD,2021-12-03 20:50:25,12.0564,-61.7485,85.68,70,40,12.66,scattered clouds
588,Miramar,US,2021-12-03 20:50:25,25.9873,-80.2323,80.02,60,20,9.22,few clouds
589,Komsomolskiy,UZ,2021-12-03 20:50:26,40.4272,71.7189,42.22,56,100,4.61,haze
590,Pangnirtung,CA,2021-12-03 20:50:26,66.1451,-65.7125,17.6,67,90,5.75,overcast clouds
591,Yazman,PK,2021-12-03 20:50:27,29.1212,71.7446,63.54,21,0,6.73,clear sky
592,Katobu,ID,2021-12-03 20:50:27,-4.9408,122.5276,76.03,93,98,0.67,overcast clouds
593,Tromso,NO,2021-12-03 20:47:31,69.6496,18.957,17.62,67,0,4.61,clear sky
594,Tarko-Sale,RU,2021-12-03 20:50:28,64.9225,77.785,-13.92,91,44,10.18,scattered clouds
595,Galesong,ID,2021-12-03 20:50:29,-5.3166,119.3661,75.22,81,100,4.29,overcast clouds
596,Walvis Bay,NA,2021-12-03 20:50:29,-22.9575,14.5053,62.1,82,0,11.5,clear sky
597,Erenhot,CN,2021-12-03 20:50:30,43.6475,111.9767,23.29,51,0,8.72,clear sky
598,Belaya Gora,RU,2021-12-03 20:50:31,68.5333,146.4167,-19.37,96,100,2.55,overcast clouds
599,Bilibino,RU,2021-12-03 20:50:31,68.0546,166.4372,-19.12,98,100,13.09,overcast clouds
600,Tocopilla,CL,2021-12-03 20:50:32,-22.092,-70.1979,69.08,63,61,7.9,broken clouds
601,Mont-De-Marsan,FR,2021-12-03 20:50:32,44.0,-0.6667,55.22,100,90,13.8,heavy intensity drizzle
602,Tupik,RU,2021-12-03 20:50:33,54.4253,119.9327,-1.32,92,100,2.55,overcast clouds
603,The Valley,AI,2021-12-03 20:50:33,18.217,-63.0578,84.06,74,40,10.36,scattered clouds
604,Sergeyevka,KZ,2021-12-03 20:50:34,53.88,67.4158,28.15,92,97,16.46,overcast clouds
605,Humen,CN,2021-12-03 20:50:34,22.819,113.6731,59.92,26,24,7.81,few clouds
606,Bosaso,SO,2021-12-03 20:50:34,11.2842,49.1816,73.99,63,1,3.11,clear sky
607,San Andres,CO,2021-12-03 20:46:26,12.5847,-81.7006,84.22,79,90,12.66,overcast clouds
608,Sitio Novo Do Tocantins,BR,2021-12-03 20:50:35,-5.5183,-47.4611,87.73,70,20,5.75,few clouds
609,Gushikawa,JP,2021-12-03 20:50:36,26.3544,127.8686,63.63,53,90,6.91,overcast clouds
610,Lagoa,PT,2021-12-03 20:50:36,39.05,-27.9833,64.0,83,83,10.2,broken clouds
611,Saint-Denis,FR,2021-12-03 20:50:37,48.9167,2.3333,46.85,98,90,1.99,light rain
612,Nioro,GM,2021-12-03 20:50:37,13.35,-15.75,84.52,13,94,6.08,overcast clouds
613,Charagua,BO,2021-12-03 20:50:38,-19.8,-63.2167,82.58,55,100,2.1,overcast clouds
614,Maragogi,BR,2021-12-03 20:50:38,-9.0122,-35.2225,80.1,80,30,11.45,scattered clouds
615,Bundaberg,AU,2021-12-03 20:50:39,-24.85,152.35,79.21,81,22,5.01,few clouds
616,Dalby,AU,2021-12-03 20:50:39,-27.1833,151.2667,68.7,74,0,3.71,clear sky
617,Mahajanga,MG,2021-12-03 20:50:40,-15.7167,46.3167,78.82,83,20,2.3,few clouds
618,Sobolevo,RU,2021-12-03 20:50:40,54.4299,31.8996,25.68,90,32,13.78,scattered clouds
619,Kimle,HU,2021-12-03 20:50:41,47.8173,17.3664,33.04,75,8,4.29,clear sky
620,Sindou,BF,2021-12-03 20:50:42,10.6667,-5.1667,80.13,19,10,4.34,clear sky
621,Rosarito,MX,2021-12-03 20:50:42,32.3333,-117.0333,69.93,67,5,9.62,clear sky
622,Mercedes,AR,2021-12-03 20:50:43,-34.6515,-59.4307,76.03,40,68,12.71,broken clouds
623,Prince George,CA,2021-12-03 20:50:43,53.9166,-122.753,29.25,64,1,1.01,clear sky
624,Vila,PT,2021-12-03 20:50:44,42.0304,-8.1588,41.88,94,100,5.21,overcast clouds
625,Uzhur,RU,2021-12-03 20:50:44,55.3036,89.8339,30.97,78,65,18.16,broken clouds
626,Skibbereen,IE,2021-12-03 20:50:45,51.55,-9.2667,46.2,82,29,17.74,light rain
627,Bafata,GW,2021-12-03 20:50:45,12.1667,-14.75,79.95,48,41,6.42,scattered clouds
628,Plettenberg Bay,ZA,2021-12-03 20:50:46,-34.0527,23.3716,60.06,80,98,4.32,overcast clouds
629,Kosai,JP,2021-12-03 20:50:46,34.7105,137.5316,51.66,67,10,10.85,clear sky
630,Durres,AL,2021-12-03 20:50:47,41.3231,19.4414,53.78,75,100,7.99,overcast clouds
631,Santa Rosa,PH,2021-12-03 20:50:47,14.3122,121.1114,75.85,76,100,12.71,overcast clouds
632,Oyama,JP,2021-12-03 20:50:48,36.3,139.8,47.66,57,0,2.48,clear sky
633,Seoul,KR,2021-12-03 20:46:12,37.5683,126.9778,29.64,74,0,1.14,clear sky
634,Karratha,AU,2021-12-03 20:50:49,-20.7377,116.8463,83.46,38,5,10.74,clear sky
635,Minsk,BY,2021-12-03 20:49:59,53.9,27.5667,29.95,91,97,13.82,overcast clouds
636,Great Yarmouth,GB,2021-12-03 20:50:49,52.6083,1.7305,43.21,92,100,6.44,overcast clouds
637,Tornio,FI,2021-12-03 20:50:50,65.8481,24.1466,15.82,94,83,7.85,broken clouds
638,Izazi,TZ,2021-12-03 20:50:50,-7.2,35.7333,75.38,50,66,4.88,broken clouds
639,Leningradskiy,RU,2021-12-03 20:50:51,69.3833,178.4167,10.96,89,24,16.02,few clouds
640,Arman,RU,2021-12-03 20:50:51,59.7,150.1667,-2.99,96,100,8.01,light snow
641,Eydhafushi,MV,2021-12-03 20:50:52,5.1033,73.0708,81.54,77,9,5.44,clear sky
642,La Joya,MX,2021-12-03 20:50:52,18.6667,-99.4667,85.39,34,90,3.53,overcast clouds
643,Melilla,ES,2021-12-03 20:50:53,35.2937,-2.9383,55.78,62,0,5.75,clear sky
644,Talara,PE,2021-12-03 20:47:40,-4.5772,-81.2719,75.96,64,0,18.41,clear sky
645,Bumba,CD,2021-12-03 20:50:54,2.1833,22.4667,70.66,97,100,2.75,light rain
646,Coahuayana,MX,2021-12-03 20:50:54,18.7333,-103.6833,87.39,59,48,6.51,scattered clouds
647,Clyde River,CA,2021-12-03 20:50:54,70.4692,-68.5914,10.63,85,89,11.5,light snow
648,Borogontsy,RU,2021-12-03 20:50:55,62.6683,131.1683,-40.0,97,32,5.64,scattered clouds
649,Turayf,SA,2021-12-03 20:50:55,31.6725,38.6637,46.65,66,0,6.91,clear sky
650,Ola,RU,2021-12-03 20:50:56,59.5833,151.2833,-2.87,81,100,12.93,light snow
651,Alta Floresta,BR,2021-12-03 20:49:17,-9.8756,-56.0861,78.62,94,75,4.61,broken clouds
652,Gillette,US,2021-12-03 20:50:57,44.2911,-105.5022,46.81,59,1,10.36,clear sky
653,Singkang,MY,2021-12-03 20:50:57,2.1006,102.7994,75.09,93,100,3.6,overcast clouds
654,Evensk,RU,2021-12-03 20:50:58,61.95,159.2333,-18.36,73,7,9.89,clear sky
655,Maine-Soroa,NE,2021-12-03 20:50:58,13.2114,12.0241,76.1,20,21,8.66,few clouds
656,Abalak,RU,2021-12-03 20:50:59,58.1286,68.5944,23.38,86,100,11.25,overcast clouds
657,Rudbar,AF,2021-12-03 20:50:59,30.15,62.6,61.79,33,0,4.52,clear sky
658,Araouane,ML,2021-12-03 20:51:00,18.9048,-3.5265,72.21,15,87,10.83,overcast clouds
659,Severnyy,RU,2021-12-03 20:51:00,50.677,36.5532,39.24,93,75,20.13,light intensity shower rain
660,Uglegorsk,RU,2021-12-03 20:51:01,49.0833,142.0333,18.73,82,94,14.65,overcast clouds
661,Kulhudhuffushi,MV,2021-12-03 20:51:01,6.6221,73.07,81.75,75,30,3.44,scattered clouds
662,Janow Lubelski,PL,2021-12-03 20:51:02,50.707,22.4104,31.82,62,19,10.27,few clouds
663,Milton,US,2021-12-03 20:47:49,34.1322,-84.3007,76.77,36,54,1.01,broken clouds
664,Beidao,CN,2021-12-03 20:51:02,34.5686,105.8933,36.48,39,0,2.46,clear sky
665,Parana,AR,2021-12-03 20:51:03,-31.732,-60.5238,89.29,33,22,8.03,few clouds
666,Orsta,NO,2021-12-03 20:51:03,62.2029,6.1272,31.44,93,75,0.0,light snow
667,Angoche,MZ,2021-12-03 20:51:04,-16.2325,39.9086,79.11,82,0,9.78,clear sky
668,Zhuhai,CN,2021-12-03 20:51:04,22.2769,113.5678,63.05,45,0,16.11,clear sky
669,Linqing,CN,2021-12-03 20:51:05,36.8456,115.7117,39.09,51,0,5.14,clear sky
670,Norrtalje,SE,2021-12-03 20:51:05,59.758,18.705,25.02,93,90,3.65,overcast clouds
671,Mount Darwin,ZW,2021-12-03 20:51:06,-16.7725,31.5838,76.89,40,0,3.87,clear sky
672,Beberibe,BR,2021-12-03 20:51:06,-4.1797,-38.1306,85.15,78,89,10.98,overcast clouds
673,Manggar,ID,2021-12-03 20:51:07,-2.8833,108.2667,79.74,86,100,10.25,overcast clouds
674,Nichinan,JP,2021-12-03 20:51:07,31.6,131.3667,46.76,72,3,10.8,clear sky
675,Cabra,ES,2021-12-03 20:51:08,37.4725,-4.4421,47.39,71,0,1.01,clear sky
676,Dehloran,IR,2021-12-03 20:51:09,32.6941,47.2679,58.89,39,0,2.33,clear sky
677,Viking,CA,2021-12-03 20:51:09,53.1001,-111.7684,28.53,75,0,9.55,clear sky
678,Miyako,JP,2021-12-03 20:51:10,39.6367,141.9525,41.76,78,68,5.46,broken clouds
679,Elat,IL,2021-12-03 20:51:10,29.5581,34.9482,62.44,48,0,9.22,clear sky
